,170,603,601,690,637,704,701,714,XLK,XLV,XOP,QQQ,SHV,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2023-08-03,1532.21,366.36,371.87,407.36,248.77,595.53,293.65,377.19,172.18209838867188,130.75106811523438,139.85910034179688,371.2281188964844,104.99191284179688,77500.0,13240.0,15410.0,26.479999542236328,161.20993041992188,7.633065700531006,284.26617431640625,10.51963996887207,15.331754684448242
2023-08-04,,,,,,,,,169.8402862548828,130.28858947753906,140.91419982910156,369.4901428222656,105.02052307128906,,,,27.020000457763672,161.28768920898438,14.338570594787598,280.3590087890625,10.50107192993164,15.164801597595215
2023-08-06,1553.74,366.88,372.71,408.59,248.77,599.94,293.5,378.71,,,,,,76790.0,13290.0,15450.0,,,,,,
2023-08-07,1566.66,366.73,372.24,407.77,248.8,597.25,293.44,379.53,170.3166046142578,131.79415893554688,141.6957244873047,372.6185302734375,105.02052307128906,78450.0,13390.0,15620.0,26.469999313354492,162.2793426513672,12.753983497619629,284.6373596191406,10.454646110534668,15.257552146911621
2023-08-08,1554.84,366.96,372.58,408.46,248.84,599.51,293.46,378.74,169.00677490234375,132.80776977539062,143.01463317871094,369.45037841796875,105.03960418701172,80250.0,13110.0,15390.0,27.450000762939453,168.87083435058594,16.415922164916992,282.8595886230469,10.454646110534668,15.41523265838623
2023-08-09,1581.87,367.17,372.66,408.3,248.73,598.86,293.24,379.31,166.82369995117188,132.7683868408203,144.91964721679688,365.3884582519531,105.04914855957031,80250.0,13360.0,15800.0,27.639999389648438,170.24163818359375,16.145381927490234,281.5409851074219,10.528924942016602,15.396681785583496
2023-08-10,1594.28,367.24,372.52,407.89,248.72,597.23,293.47,379.61,166.8435821533203,132.67984008789062,143.67893981933594,366.06378173828125,105.09686279296875,81780.0,13260.0,15870.0,33.68000030517578,172.57489013671875,16.647811889648438,280.9255676269531,10.47321605682373,15.239004135131836
2023-08-11,,,,,,,,,165.6131134033203,133.5064239501953,145.37881469726562,363.7298583984375,105.11593627929688,,,,32.79999923706055,174.42210388183594,16.82172966003418,281.921875,10.556779861450195,15.146252632141113
2023-08-13,1571.43,366.47,371.41,406.96,248.67,594.38,293.06,378.23,,,,,,80800.0,13200.0,15660.0,,,,,,
2023-08-14,1556.71,366.27,371.19,406.99,248.74,594.08,293.61,377.47,168.2526397705078,133.90988159179688,144.36280822753906,367.81170654296875,105.13501739501953,81600.0,13230.0,15600.0,32.630001068115234,174.38319396972656,17.430444717407227,282.10748291015625,10.603203773498535,15.164801597595215
2023-08-15,1558.14,366.38,371.33,407.16,249.06,594.59,293.56,377.47,166.59548950195312,133.41786193847656,141.6566619873047,363.90863037109375,105.15409088134766,80940.0,13150.0,15600.0,33.439998626708984,169.67774963378906,17.565711975097656,281.60931396484375,10.58463191986084,15.034952163696289
2023-08-16,1552.35,366.66,371.71,407.66,248.91,596.15,293.51,377.82,165.00782775878906,132.404296875,141.0216522216797,360.05523681640625,105.16364288330078,80940.0,12960.0,15540.0,31.770000457763672,168.20974731445312,17.84591293334961,278.7765808105469,10.575350761413574,15.025677680969238
2023-08-17,1548.72,366.55,371.45,407.33,249.17,595.12,293.82,377.77,163.4400177001953,131.35133361816406,142.98532104492188,356.1223449707031,105.2113265991211,72500.0,12850.0,15220.0,30.010000228881836,164.10707092285156,17.942535400390625,275.3187561035156,10.556779861450195,14.90510082244873
2023-08-18,,,,,,,,,163.68809509277344,131.4005584716797,144.4800262451172,355.67547607421875,105.22087860107422,,,,32.75,166.4306182861328,17.469091415405273,275.2015686035156,10.510354042053223,14.89582347869873
2023-08-20,1533.73,366.77,371.6,407.33,249.27,595.1,293.8,378.37,,,,,,74680.0,12830.0,15270.0,,,,,,
2023-08-21,1543.33,366.66,371.27,406.54,249.37,592.14,294.2,379.03,166.81381225585938,131.538330078125,144.63633728027344,361.4059143066406,105.23041534423828,73800.0,13080.0,15620.0,35.09000015258789,166.31396484375,17.37247085571289,273.5410461425781,10.621771812438965,14.895824432373047
2023-08-22,1544.02,366.66,371.15,406.44,249.37,591.74,294.16,379.01,166.62525939941406,131.07582092285156,143.16114807128906,360.8894958496094,105.2494888305664,75280.0,13100.0,15780.0,34.619998931884766,162.95986938476562,17.55605125427246,273.80474853515625,10.593918800354004,15.166656494140625
2023-08-23,1569.62,367.34,372.18,407.87,249.31,596.15,294.44,380.02,169.63189697265625,131.4694366455078,141.7055206298828,366.5802001953125,105.2685775756836,75220.0,12880.0,15380.0,35.88999938964844,163.41680908203125,17.2951717376709,275.32855224609375,10.528924942016602,15.232030868530273
2023-08-24,1555.67,367.75,372.55,408.23,249.31,597.23,294.42,380.95,165.7222900390625,130.32794189453125,140.7774200439453,358.74432373046875,105.31627655029297,74510.0,12750.0,15350.0,36.040000915527344,163.53346252441406,17.2275390625,275.7973937988281,10.538211822509766,15.082605361938477
2023-08-25,,,,,,,,,167.4091796875,131.28248596191406,142.59454345703125,361.52508544921875,105.31627655029297,,,,33.400001525878906,162.28904724121094,16.995649337768555,277.9756164550781,10.538211822509766,15.185336112976074
2023-08-27,1550.39,367.6,372.33,408.03,249.24,596.68,294.49,380.73,,,,,,74700.0,13040.0,15630.0,,,,,,
2023-08-28,1548.04,367.51,372.12,408.01,249.41,596.39,294.73,380.19,168.77853393554688,131.58753967285156,143.42494201660156,364.2463073730469,105.3258285522461,75280.0,12850.0,15580.0,35.77000045776367,164.9431610107422,17.73963165283203,277.0965270996094,10.482501983642578,15.278726577758789
2023-08-29,1534.39,367.48,372.3,408.81,249.45,598.8,294.5,379.4,172.16224670410156,132.7683868408203,144.1478729248047,372.201416015625,105.35445404052734,74600.0,12580.0,15360.0,35.02000045776367,164.47650146484375,19.111652374267578,277.0086364746094,10.454646110534668,15.54022216796875
2023-08-30,1560.86,367.59,372.82,409.77,249.49,601.28,294.5,379.31,173.46214294433594,132.6699981689453,145.1248321533203,374.2770690917969,105.36397552490234,73840.0,12680.0,15430.0,36.7400016784668,163.4654083251953,20.367725372314453,277.6435241699219,10.54749584197998,15.70832633972168
2023-08-31,1569.55,367.84,373.02,409.74,249.73,601.4,294.32,379.53,174.30560302734375,131.08566284179688,145.25180053710938,375.3993225097656,105.42121124267578,75200.0,12520.0,15390.0,36.130001068115234,163.64041137695312,20.763872146606445,276.10174560546875,10.538211822509766,15.698986053466797
2023-09-01,,,,,,,,,174.84141540527344,131.43991088867188,148.83718872070312,375.0020751953125,105.45092010498047,,,,36.7400016784668,165.68203735351562,20.686574935913086,275.8955078125,10.597031593322754,15.549559593200684
2023-09-03,1589.07,367.44,372.33,409.05,249.62,599.22,294.52,379.06,,,,,,74550.0,12450.0,15340.0,,,,,,
2023-09-04,1596.16,367.04,371.94,408.83,249.67,598.3,294.51,378.41,,,,,,74490.0,12170.0,15060.0,,,,,,
2023-09-05,1584.37,367.54,372.33,408.99,249.76,598.78,294.63,379.24,175.466552734375,130.08192443847656,148.0067901611328,375.47882080078125,105.45092010498047,73870.0,12580.0,15380.0,35.349998474121094,161.4432373046875,19.614078521728516,274.1474914550781,10.484992980957031,15.418814659118652
2023-09-06,1595.23,367.54,372.13,408.39,249.89,596.76,294.66,378.83,173.6110076904297,129.37339782714844,147.9677276611328,372.17156982421875,105.4700927734375,74190.0,12470.0,15170.0,34.459999084472656,160.85992431640625,18.715503692626953,270.4942932128906,10.438308715820312,15.250709533691406
2023-09-07,1623.93,367.27,371.67,407.75,249.83,594.75,294.67,377.85,171.10049438476562,129.95399475097656,147.95794677734375,369.5099792480469,105.5275650024414,73260.0,12350.0,15300.0,34.95000076293945,160.927978515625,18.338682174682617,273.3323669433594,10.475655555725098,15.260049819946289
2023-09-08,,,,,,,,,171.4577178955078,129.95399475097656,149.65782165527344,370.0263977050781,105.53715515136719,,,,36.029998779296875,163.24180603027344,17.565711975097656,274.2063903808594,10.447646141052246,15.278726577758789
2023-09-10,1618.63,367.01,371.24,407.44,249.87,593.93,294.66,377.38,,,,,,72500.0,12310.0,15240.0,,,,,,
2023-09-11,1623.38,367.24,371.78,408.51,250.06,597.37,294.76,377.67,172.3507843017578,130.84950256347656,146.7172088623047,374.3863525390625,105.55631256103516,71350.0,12570.0,15450.0,35.16999816894531,163.02792358398438,17.05362319946289,274.7367248535156,10.456982612609863,15.409473419189453
2023-09-12,1624.46,367.7,372.22,408.67,250.12,597.7,294.68,378.55,169.2250518798828,130.68218994140625,150.2635498046875,370.2349853515625,105.5658950805664,70900.0,12600.0,15370.0,31.93000030517578,162.7362823486328,17.01497459411621,275.6696472167969,10.484992980957031,15.204015731811523
2023-09-13,1616.49,367.92,372.34,408.68,250.21,597.56,294.9,378.98,169.65174865722656,130.70188903808594,148.5245819091797,371.6452331542969,105.58504486083984,69190.0,12400.0,15190.0,32.880001068115234,161.78353881835938,16.956998825073242,276.7105712890625,10.578356742858887,15.204015731811523
2023-09-14,1640.5,368.07,372.35,408.5,250.72,596.91,294.92,379.74,170.88218688964844,131.11520385742188,149.2572784423828,374.6842956542969,105.63294219970703,66000.0,12600.0,15320.0,32.97999954223633,162.0575408935547,17.332956314086914,279.6469421386719,10.428973197937012,15.213356018066406
2023-09-15,,,,,,,,,167.59771728515625,130.08192443847656,146.7172088623047,368.2685546875,105.64253997802734,,,,32.0099983215332,162.1260528564453,16.815406799316406,273.2341613769531,10.522339820861816,15.007892608642578
2023-09-18,1656.69,367.77,371.56,407.05,250.81,592.33,294.93,379.46,168.4031982421875,129.88430786132812,146.7584686279297,368.6524658203125,105.66168975830078,68930.0,12820.0,15290.0,31.34000015258789,160.80484008789062,16.776348114013672,272.73333740234375,10.503665924072266,15.017234802246094
2023-09-19,1638.51,367.72,371.48,407.02,250.85,592.1,294.89,379.66,168.31369018554688,129.99298095703125,145.13819885253906,367.86676025390625,105.66168975830078,67460.0,12850.0,15340.0,31.510000228881836,158.8572998046875,17.479429244995117,273.1359558105469,10.456982612609863,15.175996780395508
2023-09-20,1649.8,367.93,371.6,407.05,250.71,592.19,294.89,380.36,165.6685791015625,130.0028839111328,142.90907287597656,362.5656433105469,105.68085479736328,67800.0,13030.0,15440.0,31.530000686645508,160.06105041503906,17.733322143554688,272.22265625,10.438308715820312,15.185336112976074
2023-09-21,1632.9,367.86,371.17,406.42,250.71,590.45,294.86,380.38,163.1427459716797,128.8665771484375,141.24951171875,355.9217834472656,105.72875213623047,66180.0,13450.0,15780.0,30.079999923706055,153.9835205078125,17.56731414794922,266.35003662109375,10.428973197937012,15.420402526855469
2023-09-22,,,,,,,,,163.49081420898438,128.5997772216797,140.83706665039062,355.9715270996094,105.74790954589844,,,,29.530000686645508,154.39454650878906,17.46966552734375,267.3321228027344,10.456982612609863,15.401598930358887
2023-09-25,,,,,,,,,164.01785278320312,129.30133056640625,143.4295196533203,357.66229248046875,105.75749969482422,,,,31.0,154.17926025390625,17.45989990234375,264.9358825683594,10.550349235534668,15.26055908203125
2023-09-26,1620.02,367.06,370.25,405.75,250.6,588.06,294.85,378.9,161.064453125,128.20455932617188,142.8108673095703,352.29156494140625,105.76707458496094,65100.0,13390.0,15760.0,30.200000762939453,152.57424926757812,17.29389190673828,262.9128723144531,10.419635772705078,14.969074249267578
2023-09-27,1651.1,366.46,369.57,405.06,250.56,585.71,294.75,377.86,161.3130645751953,127.56230926513672,147.03341674804688,353.1170654296875,105.7862319946289,65020.0,13550.0,16000.0,31.56999969482422,152.8678436279297,17.420841217041016,258.9061584472656,10.363617897033691,14.875046730041504
2023-09-28,1681.57,366.21,369.11,404.28,250.69,583.33,294.95,377.75,162.4566192626953,128.17491149902344,147.82882690429688,356.07098388671875,105.83414459228516,64510.0,13810.0,16360.0,32.0,154.56094360351562,17.996978759765625,260.8211364746094,10.438308715820312,14.9032564163208
2023-09-29,,,,,,,,,163.01348876953125,127.20659637451172,145.2462158203125,356.32952880859375,105.83414459228516,,,,31.729999542236328,151.00839233398438,17.879796981811523,258.7097473144531,10.419635772705078,14.9032564163208
2023-10-01,1689.61,367.3,370.36,405.38,251.04,586.57,295.13,379.53,,,,,,65720.0,13950.0,16540.0,,,,,,
2023-10-02,1684.7,367.8,370.65,405.41,251.06,586.4,295.17,381.24,164.76365661621094,127.02873229980469,140.4049835205078,359.30340576171875,105.85818481445312,65930.0,13800.0,16410.0,30.5,148.1898193359375,16.90329360961914,253.1219024658203,10.361393928527832,14.75281047821045
2023-10-03,1663.89,367.73,370.31,404.6,251.1,583.56,295.22,381.37,161.9693603515625,125.90230560302734,139.87472534179688,352.9977111816406,105.86780548095703,66770.0,13830.0,16600.0,28.90999984741211,146.50650024414062,16.522457122802734,249.9204559326172,10.192305564880371,14.517745018005371
2023-10-04,1656.52,367.12,369.41,403.54,251.06,579.96,295.32,380.38,163.98802185058594,126.43586730957031,134.316650390625,357.8015441894531,105.90629577636719,65550.0,13820.0,16690.0,29.290000915527344,147.08392333984375,16.229507446289062,251.21673583984375,10.295637130737305,14.536551475524902
2023-10-05,1623.85,367.43,369.83,404.09,251.2,581.08,295.45,380.53,164.206787109375,127.1275405883789,134.4835968017578,356.7472839355469,105.96401977539062,66140.0,13890.0,16580.0,28.1200008392334,147.15243530273438,16.249034881591797,247.70101928710938,10.380182266235352,14.461329460144043
2023-10-06,,,,,,,,,167.27951049804688,128.46145629882812,136.93856811523438,362.7247619628906,105.9736328125,,,,29.280000686645508,147.46560668945312,16.131855010986328,243.76303100585938,10.380182266235352,14.611773490905762
2023-10-08,1474.08,361.22,363.67,400.11,250.76,569.39,295.21,369.16,,,,,,63770.0,12670.0,15450.0,,,,,,
2023-10-09,1439.1,361.95,364.02,400.32,251.13,568.35,295.18,370.37,168.14462280273438,128.90611267089844,142.62429809570312,364.57464599609375,105.98326873779297,65900.0,12950.0,15590.0,30.209999084472656,148.40512084960938,17.02047348022461,245.4324951171875,10.389575958251953,14.65878677368164
2023-10-10,1496.46,363.85,365.76,401.27,251.63,570.72,295.02,373.94,168.4031982421875,129.5187225341797,143.05636596679688,366.59368896484375,105.99287414550781,64140.0,12900.0,15440.0,30.68000030517578,148.1702423095703,17.420841217041016,247.00376892089844,10.408364295959473,14.686993598937988
2023-10-11,1483.38,365.04,367.26,403.31,252.4,574.99,295.01,375.26,169.9644012451172,128.94561767578125,142.82069396972656,369.20947265625,106.00251007080078,63500.0,12740.0,15160.0,29.969999313354492,147.12307739257812,17.58684539794922,246.41453552246094,10.408364295959473,14.649383544921875
2023-10-12,1450.67,367.98,371.12,407.27,253.0,585.56,294.99,379.31,170.12351989746094,127.83895874023438,142.86978149414062,367.9264221191406,106.06022644042969,64130.0,12750.0,14800.0,30.030000686645508,146.25205993652344,17.313425064086914,241.76947021484375,10.53048324584961,14.592967987060547
2023-10-13,,,,,,,,,167.68722534179688,128.6393280029297,145.88449096679688,363.3016052246094,106.0794677734375,,,,28.5,142.8267364501953,17.45989990234375,243.85140991210938,10.323819160461426,14.592967987060547
2023-10-15,1408.32,366.34,369.35,405.74,253.06,580.54,294.99,375.07,,,,,,62010.0,12270.0,14130.0,,,,,,
2023-10-16,1453.19,367.14,369.95,405.81,252.59,580.47,294.8,376.0,169.29815673828125,129.60765075683594,147.3574676513672,367.40924072265625,106.08908081054688,64290.0,12460.0,14360.0,29.899999618530273,144.9700164794922,18.563350677490234,245.4521484375,10.464727401733398,14.696396827697754
2023-10-17,1446.17,365.88,367.74,402.6,252.58,572.0,294.97,375.51,168.5125732421875,129.42979431152344,149.09561157226562,366.2057800292969,106.09870910644531,66170.0,12310.0,14190.0,29.940000534057617,147.10348510742188,18.895360946655273,246.63058471679688,10.314423561096191,14.5741605758667
2023-10-18,1455.21,365.31,367.31,403.38,252.7,573.42,294.81,375.0,166.7823028564453,128.30337524414062,150.21507263183594,361.40191650390625,106.10832977294922,66020.0,12420.0,14110.0,29.3700008392334,142.99310302734375,19.100425720214844,251.43280029296875,10.323819160461426,14.404911994934082
2023-10-19,1435.53,363.3,364.7,401.14,252.61,565.46,294.67,371.94,165.82766723632812,127.03861236572266,149.9302978515625,358.0203552246094,106.15643310546875,64400.0,12100.0,13920.0,28.809999465942383,140.2626190185547,18.202043533325195,253.74058532714844,10.201698303222656,14.34849739074707
2023-10-20,,,,,,,,,163.02342224121094,126.53468322753906,147.40658569335938,352.6794738769531,106.185302734375,,,,29.299999237060547,138.823974609375,17.54778480529785,253.4754180908203,10.276848793029785,14.111723899841309
2023-10-22,1397.15,361.09,362.63,400.16,252.34,562.85,294.58,368.36,,,,,,62920.0,11900.0,13500.0,,,,,,
2023-10-23,1375.68,359.53,361.16,399.93,252.17,561.46,294.58,364.56,163.21237182617188,125.74422454833984,145.2560272216797,353.74365234375,106.20454406738281,63390.0,11510.0,13210.0,28.59000015258789,140.19410705566406,17.635669708251953,250.17576599121094,10.192305564880371,14.102253913879395
2023-10-24,1395.28,359.14,360.77,399.93,252.06,561.45,294.51,363.8,164.33604431152344,126.12957000732422,144.1071014404297,357.1849365234375,106.21416473388672,63980.0,11680.0,13290.0,28.959999084472656,141.3489227294922,18.11415672302246,252.6505126953125,10.427152633666992,14.225375175476074
2023-10-25,1373.82,359.27,360.83,399.58,252.08,560.46,294.52,364.38,162.39694213867188,125.00314331054688,143.88124084472656,348.4425048828125,106.21416473388672,64150.0,11740.0,13210.0,28.520000457763672,140.02772521972656,17.61614227294922,253.39686584472656,10.323819160461426,13.94124698638916
